PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
1292334,Inactive,8
776150,Inactive,13
5323496,Inactive,14
20106110,Inactive,13
5398228,Inactive,0
10156,Inactive,0
20970553,Inactive,3
3724481,Inactive,12
1256647,Inactive,14
1547751,Inactive,12
45107109,Inactive,13
70412,Inactive,0
5091582,Inactive,0
747682,Inactive,10
697594,Inactive,0
3359149,Inactive,0
2832033,Inactive,7
67364,Inactive,0
61011,Inactive,1
205131,Inactive,0
4121251,Inactive,5
776840,Inactive,12
2054625,Inactive,3
20969554,Inactive,0
3502709,Inactive,0
20969728,Inactive,0
20975206,Inactive,0
20969930,Inactive,0
45107110,Inactive,0
20969999,Inactive,0
2946267,Inactive,0
3425642,Inactive,0
45107111,Inactive,0
4156774,Inactive,3
44307756,Inactive,0
3654695,Inactive,0
20975227,Inactive,0
45107112,Inactive,0
1893449,Inactive,0
3236122,Inactive,2
2828913,Inactive,0
20970686,Inactive,5
781430,Inactive,0
5191101,Inactive,1
3305373,Inactive,3
776396,Inactive,0
4201977,Inactive,0
776564,Inactive,0
4568698,Inactive,0
173741,Inactive,0
118970,Inactive,0
3111375,Inactive,0
3238384,Inactive,0
2834075,Inactive,0
20969579,Inactive,0
20970746,Inactive,0
20969729,Inactive,0
20975207,Inactive,0
20969942,Inactive,0
3108374,Inactive,0
20970018,Inactive,0
20105823,Inactive,0
3244925,Inactive,0
2193,Inactive,0
4156775,Inactive,0
4268391,Inactive,0
3464554,Inactive,0
16757785,Inactive,0
20970562,Inactive,2
2857386,Inactive,0
3343780,Inactive,3
7124,Inactive,7
20970701,Inactive,0
759110,Inactive,0
5001849,Inactive,1
3243983,Inactive,5
121025,Inactive,0
566822,Inactive,0
584570,Inactive,0
7038,Inactive,0
272904,Inactive,0
4777950,Inactive,0
24761631,Inactive,0
573910,Inactive,0
542106,Inactive,0
20969625,Inactive,0
5072247,Inactive,0
20969745,Inactive,0
46697,Inactive,0
20969955,Inactive,0
45107113,Inactive,0
20970026,Inactive,0
636924,Inactive,0
15995509,Inactive,0
4413689,Inactive,2
4156844,Inactive,0
776159,Inactive,0
15993706,Inactive,0
3308708,Inactive,0
20970570,Inactive,1
2837663,Inactive,3
3596457,Inactive,2
2769707,Inactive,0
20970707,Inactive,0
746938,Inactive,6
3244264,Inactive,0
3243380,Inactive,2
735856,Inactive,0
7053,Inactive,0
67501,Inactive,0
2788,Inactive,0
20975243,Inactive,0
3621550,Inactive,0
24761629,Inactive,0
5079051,Inactive,0
1129897,Inactive,0
20969628,Inactive,0
4053667,Inactive,0
20969831,Inactive,0
22407,Inactive,0
20969961,Inactive,0
346,Inactive,0
20970033,Inactive,0
2837665,Inactive,0
4148491,Inactive,0
44340134,Inactive,0
4343660,Inactive,0
23640526,Inactive,0
4824611,Inactive,0
20975228,Inactive,0
5072009,Inactive,0
10242,Inactive,7
4572191,Inactive,0
2769705,Inactive,4
20970727,Inactive,0
16778348,Active,21
4117513,Inactive,0
2756552,Inactive,0
643402,Inactive,0
3245731,Inactive,0
314313,Inactive,0
15007,Inactive,0
11804947,Inactive,0
4126454,Inactive,0
5048732,Inactive,0
1404566,Inactive,0
20969696,Inactive,0
628032,Inactive,0
20969854,Inactive,0
16759267,Inactive,0
20969973,Inactive,0
6432466,Inactive,0
45107114,Inactive,0
45107115,Inactive,0
3241960,Inactive,0
20975212,Inactive,0
3235842,Inactive,0
44655937,Inactive,0
3245960,Inactive,0
16394485,Inactive,0
828581,Inactive,0
45107116,Inactive,6
4087175,Inactive,0
12870,Inactive,0
3239481,Inactive,0
2893170,Inactive,3
3426983,Inactive,0
776366,Inactive,0
108,Inactive,0
78931,Inactive,0
67574,Inactive,0
607248,Inactive,0
20975247,Inactive,0
427801,Inactive,0
5048734,Inactive,0
759140,Inactive,0
20969697,Inactive,0
3499717,Inactive,0
5301729,Inactive,0
231553,Inactive,0
20969979,Inactive,0
20105825,Inactive,0
20970062,Inactive,0
68230,Inactive,0
4670844,Inactive,0
17798,Inactive,0
3242745,Inactive,0
20975218,Inactive,0
6258671,Inactive,0
3308710,Inactive,0
3483996,Inactive,0
20975233,Inactive,0
9668654,Inactive,8
2775110,Inactive,0
4215479,Inactive,0
3240268,Inactive,0
5048693,Inactive,0
2772044,Inactive,0
394430,Inactive,0
2770910,Inactive,0
9340,Inactive,0
19220,Inactive,0
22669157,Inactive,0
76652,Inactive,0
5048743,Inactive,0
3772691,Inactive,0
27965,Inactive,12
529812,Inactive,7
2774269,Inactive,10
2798882,Inactive,0
2795915,Inactive,12
9555638,Inactive,11
2796023,Inactive,12
2799332,Inactive,15
2796289,Inactive,13
2799519,Inactive,10
2796682,Inactive,16
2799713,Inactive,11
95968,Inactive,13
2799817,Inactive,7
2797431,Inactive,6
2800077,Inactive,15
2797814,Inactive,11
9583169,Inactive,8
2797955,Inactive,1
706623,Inactive,6
2798311,Inactive,5
2800678,Inactive,12
5911544,Inactive,8
278093,Inactive,11
28482,Inactive,14
85954,Inactive,14
5713054,Inactive,8
2802480,Inactive,11
68910,Inactive,20
439182,Inactive,0
725764,Inactive,12
2802589,Inactive,13
94873,Inactive,19
2802711,Inactive,13
2801785,Inactive,12
6375529,Inactive,2
2801836,Inactive,20
5937217,Inactive,17
2802007,Inactive,5
142657,Inactive,7
2802149,Inactive,12
5713422,Inactive,13
354779,Inactive,12
2803413,Inactive,0
139538,Inactive,13
9582980,Inactive,0
2795726,Inactive,7
2798901,Inactive,0
2795918,Inactive,10
342546,Inactive,12
2796080,Inactive,9
2799373,Inactive,12
2796310,Inactive,13
2799556,Inactive,0
2774210,Inactive,8
2799739,Inactive,15
2797241,Inactive,0
9583117,Inactive,6
2797493,Inactive,0
2800127,Inactive,5
2797816,Inactive,7
321085,Inactive,5
2797978,Inactive,8
2800534,Inactive,13
2798333,Inactive,4
2800709,Inactive,11
5713005,Inactive,0
135445606,Inactive,0
2774927,Inactive,0
68204,Inactive,0
5713057,Inactive,3
726938,Inactive,0
2801326,Inactive,3
2802550,Inactive,7
2801669,Inactive,0
2802590,Inactive,7
689108,Inactive,0
2785559,Inactive,0
2801788,Inactive,0
2802906,Inactive,10
2801845,Inactive,0
300921,Inactive,7
2802008,Inactive,11
2803139,Inactive,1
2783842,Inactive,9
5713423,Inactive,0
601989,Inactive,16
9563074,Inactive,9
693785,Inactive,0
2798645,Inactive,0
2795729,Inactive,0
2798905,Inactive,0
2795926,Inactive,6
2799057,Inactive,0
2796094,Inactive,0
2799389,Inactive,0
2796311,Inactive,3
2799558,Inactive,0
135445499,Inactive,0
2799767,Inactive,0
51815,Inactive,2
518566,Inactive,8
2797577,Inactive,11
135445567,Inactive,9
2797843,Inactive,2
6409885,Inactive,0
335158,Inactive,0
2800535,Inactive,0
2798354,Inactive,0
2800755,Inactive,3
2800981,Inactive,0
6637,Inactive,0
2801141,Inactive,0
2802308,Inactive,0
2801194,Inactive,0
726944,Inactive,0
2801450,Inactive,0
727001,Inactive,0
98030,Inactive,0
2802599,Inactive,0
13225,Inactive,0
2802802,Inactive,0
5373986,Inactive,0
5713354,Inactive,0
2801887,Inactive,0
2803062,Inactive,0
668187,Inactive,0
2803155,Inactive,0
5713252,Inactive,0
5713425,Inactive,0
726502,Inactive,0
2803518,Inactive,0
589098,Inactive,2
2798688,Inactive,0
2795788,Inactive,0
9583023,Inactive,0
2795933,Inactive,0
2799073,Inactive,0
2796130,Inactive,0
2799395,Inactive,0
308405,Inactive,0
6181519,Inactive,0
5712383,Inactive,0
2799772,Inactive,0
2797374,Inactive,0
706219,Inactive,3
335063,Inactive,0
2800175,Inactive,0
2797859,Inactive,0
2800258,Inactive,0
2798089,Inactive,0
2800553,Inactive,7
340709,Inactive,0
2800764,Inactive,3
2801000,Inactive,0
2802239,Inactive,0
2801145,Inactive,0
2802356,Inactive,0
2801195,Inactive,0
135445612,Inactive,0
2775082,Inactive,0
576792,Inactive,0
2801696,Inactive,0
2802606,Inactive,0
2801755,Inactive,0
678335,Inactive,0
2801822,Inactive,0
5380538,Inactive,0
2801912,Inactive,0
2803074,Inactive,16
1901329,Inactive,0
2803167,Inactive,0
2802170,Inactive,0
2803330,Inactive,0
2802187,Inactive,0
9583344,Inactive,1
13625,Inactive,0
2798703,Inactive,0
2795800,Inactive,0
9583041,Inactive,0
2795934,Inactive,0
705533,Inactive,0
2796202,Inactive,0
342460,Inactive,0
2796456,Inactive,0
2799577,Inactive,0
2797027,Inactive,0
2799778,Inactive,0
2797376,Inactive,0
2799949,Inactive,0
335064,Inactive,0
2800187,Inactive,0
2797863,Inactive,0
2800260,Inactive,4
135445532,Inactive,0
2800556,Inactive,3
2798466,Inactive,0
2800784,Inactive,2
2801021,Inactive,0
2802241,Inactive,0
2801157,Inactive,0
54686112,Inactive,0
2801209,Inactive,0
139077,Inactive,0
6138580,Inactive,0
727014,Inactive,0
99889,Inactive,0
1241436,Inactive,0
2801760,Inactive,0
2802845,Inactive,0
619818,Inactive,0
5936595,Inactive,0
99686,Inactive,0
304924,Inactive,0
2802065,Inactive,9
2803179,Inactive,0
597998,Inactive,0
5930567,Inactive,0
54697709,Inactive,0
327069,Inactive,0
2795587,Inactive,0
2798719,Inactive,0
2795834,Inactive,0
2798990,Inactive,0
2795957,Inactive,0
2799215,Inactive,0
2787456,Inactive,0
9583090,Inactive,1
2779452,Inactive,6
2799586,Inactive,0
135445503,Inactive,5
76957,Inactive,0
9582909,Inactive,0
2800006,Inactive,4
2797754,Inactive,0
2800195,Inactive,8
2797896,Inactive,6
2800277,Inactive,7
135495930,Inactive,0
2774764,Inactive,5
9582955,Inactive,0
2800831,Inactive,8
2801035,Inactive,0
2802243,Inactive,0
2801159,Inactive,0
2802409,Inactive,0
2801220,Inactive,0
678696,Inactive,0
2801544,Inactive,0
139003,Inactive,0
2801707,Inactive,0
2802617,Inactive,0
2724872,Inactive,0
727247,Inactive,0
2801829,Inactive,0
8424,Inactive,0
2801937,Inactive,0
304902,Inactive,3
102346,Inactive,4
7728952,Inactive,0
2802174,Inactive,0
9583300,Inactive,0
135445598,Inactive,0
256903,Inactive,0
2795671,Inactive,0
2798749,Inactive,0
2795880,Inactive,0
2798991,Inactive,0
2795976,Inactive,0
2799286,Inactive,0
2796234,Inactive,0
201284,Inactive,0
2796551,Inactive,0
2799627,Inactive,0
2797129,Inactive,0
2799803,Inactive,0
9582913,Inactive,0
2800008,Inactive,1
2797792,Inactive,0
135445569,Inactive,3
2797907,Inactive,0
2735888,Inactive,6
2798207,Inactive,0
2800626,Inactive,0
135445543,Inactive,0
2800869,Inactive,0
2801065,Inactive,0
676152,Inactive,0
2801172,Inactive,0
118073,Inactive,0
2801223,Inactive,0
135445613,Inactive,0
2801570,Inactive,0
727023,Inactive,0
2801709,Inactive,0
2802632,Inactive,0
86074,Inactive,0
2802856,Inactive,0
2801833,Inactive,0
419705,Inactive,0
2801940,Inactive,3
306576,Inactive,0
2802100,Inactive,7
7728946,Inactive,0
2802176,Inactive,1
6927872,Inactive,0
135445603,Inactive,0
6287393,Inactive,0
2795683,Inactive,0
2798794,Inactive,0
2795885,Inactive,0
2798997,Inactive,0
2795980,Inactive,0
2799301,Inactive,0
2796241,Inactive,0
2799511,Inactive,0
2796587,Inactive,0
2799649,Inactive,0
2797205,Inactive,0
2799810,Inactive,0
2797421,Inactive,0
2800057,Inactive,2
2797807,Inactive,3
135445570,Inactive,5
3706280,Inactive,0
2800328,Inactive,4
2798244,Inactive,0
2800648,Inactive,4
737373,Inactive,2
2800886,Inactive,0
2801120,Inactive,0
253377,Inactive,0
5713053,Inactive,0
5743115,Inactive,0
2801292,Inactive,0
457982,Inactive,0
725696,Inactive,0
2802588,Inactive,0
75247,Inactive,0
2802634,Inactive,0
2801783,Inactive,0
9583263,Inactive,0
9583238,Inactive,0
238488,Inactive,0
2802003,Inactive,0
307075,Inactive,0
2802101,Inactive,0
5713420,Inactive,0
726475,Inactive,0
2803394,Inactive,0
9583244,Inactive,0
677071,Inactive,0
678481,Inactive,0
2805312,Inactive,15
135520610,Inactive,0
9583516,Inactive,12
2804099,Inactive,13
567070,Inactive,14
2804189,Inactive,7
2805620,Inactive,14
2804346,Inactive,13
629871,Inactive,14
2804428,Inactive,16
2805926,Inactive,9
5713819,Inactive,4
565733,Inactive,18
2804684,Inactive,11
5938571,Inactive,10
9583473,Inactive,9
5714107,Inactive,3
9583490,Inactive,3
2806505,Inactive,7
2805194,Inactive,7
9583600,Inactive,10
98646,Inactive,15
2808630,Inactive,14
2807284,Inactive,18
2808811,Inactive,12
247356,Inactive,9
2808996,Inactive,0
2807509,Inactive,0
9583725,Inactive,15
2807624,Inactive,15
5935892,Inactive,19
2807681,Inactive,20
2809327,Inactive,17
670963,Inactive,0
2809500,Inactive,19
2808075,Inactive,19
2809657,Inactive,16
2808232,Inactive,14
2809685,Inactive,16
2808450,Inactive,11
2809755,Inactive,4
5714439,Inactive,12
135486315,Inactive,0
2803695,Inactive,17
2805317,Inactive,12
135520611,Inactive,7
604054,Inactive,0
2804112,Inactive,12
547810,Inactive,5
2804201,Inactive,5
2805656,Inactive,0
2804374,Inactive,17
5714003,Inactive,0
2804441,Inactive,7
2805927,Inactive,9
135436494,Inactive,17
347343,Inactive,0
2804692,Inactive,21
2777265,Inactive,0
2804851,Inactive,10
5714110,Inactive,19
9583491,Inactive,11
2806529,Inactive,0
579517,Inactive,4
244968,Inactive,26
5916306,Inactive,0
9583709,Inactive,0
660418,Inactive,2
698294,Inactive,0
2807467,Inactive,1
2809004,Inactive,0
2807518,Inactive,0
2809065,Inactive,10
9583633,Inactive,0
5778305,Inactive,0
2807682,Inactive,0
9583743,Inactive,0
670960,Inactive,0
2809561,Inactive,0
2808088,Inactive,4
643302,Inactive,27
2808238,Inactive,8
2809715,Inactive,0
2775691,Inactive,17
2809792,Inactive,4
2808545,Inactive,0
2809930,Inactive,2
9583368,Inactive,0
2805318,Inactive,0
135520612,Inactive,0
2805387,Inactive,0
2776839,Inactive,0
567550,Inactive,0
2804213,Inactive,0
1486209,Inactive,13
5713791,Inactive,0
2805755,Inactive,8
2804446,Inactive,0
5398493,Inactive,0
2804608,Inactive,0
6080248,Inactive,3
2804699,Inactive,0
2806244,Inactive,6
340712,Inactive,3
730848,Inactive,0
5923591,Inactive,10
2806547,Inactive,0
2805204,Inactive,5
2806916,Inactive,0
9583610,Inactive,0
2808711,Inactive,0
2807333,Inactive,0
2808902,Inactive,0
2807469,Inactive,0
9583713,Inactive,0
2807521,Inactive,0
2809087,Inactive,0
9583634,Inactive,0
2809268,Inactive,0
2807696,Inactive,0
2809356,Inactive,0
614806,Inactive,0
2809602,Inactive,0
2808108,Inactive,0
95996,Inactive,0
2808261,Inactive,0
2809716,Inactive,0
2808481,Inactive,0
2809799,Inactive,0
2808577,Inactive,0
2809938,Inactive,0
6339214,Inactive,0
9583511,Inactive,0
2803898,Inactive,0
2805432,Inactive,0
2804134,Inactive,0
2805537,Inactive,0
5919660,Inactive,0
9583532,Inactive,0
2804392,Inactive,0
2805853,Inactive,0
2804453,Inactive,0
5363035,Inactive,0
5713824,Inactive,4
2806070,Inactive,0
2804700,Inactive,0
2806246,Inactive,0
5713861,Inactive,2
5714119,Inactive,0
9583497,Inactive,1
242951,Inactive,0
2805206,Inactive,0
2806929,Inactive,4
9583612,Inactive,0
2808730,Inactive,0
2807352,Inactive,0
2808904,Inactive,0
2807488,Inactive,0
135409305,Inactive,0
2807564,Inactive,0
2809090,Inactive,0
6409906,Inactive,0
2809273,Inactive,0
2807715,Inactive,0
2809417,Inactive,0
6409907,Inactive,0
2809604,Inactive,0
2808111,Inactive,0
2809659,Inactive,0
2808355,Inactive,0
2809718,Inactive,0
2808499,Inactive,0
2809832,Inactive,0
2808616,Inactive,0
2809966,Inactive,0
540184,Inactive,0
567896,Inactive,0
78150,Inactive,0
2805438,Inactive,0
135488861,Inactive,0
2805540,Inactive,0
9583441,Inactive,0
2805672,Inactive,0
2804398,Inactive,0
2805878,Inactive,0
2804454,Inactive,0
5398495,Inactive,0
2804629,Inactive,0
730244,Inactive,0
2804712,Inactive,1
730618,Inactive,3
2804916,Inactive,0
135400370,Inactive,0
6181850,Inactive,1
2806649,Inactive,0
367166,Inactive,0
723526,Inactive,0
9583614,Inactive,0
2808735,Inactive,0
2807379,Inactive,0
2808907,Inactive,0
2807496,Inactive,2
9583716,Inactive,0
2807590,Inactive,0
2809127,Inactive,0
2807662,Inactive,0
2809274,Inactive,0
2807722,Inactive,0
2809454,Inactive,0
2807982,Inactive,0
2809619,Inactive,0
2808143,Inactive,0
2809665,Inactive,0
2808375,Inactive,0
2809723,Inactive,0
5714434,Inactive,0
2809839,Inactive,0
2808617,Inactive,0
2809967,Inactive,0
15361,Inactive,0
2805344,Inactive,0
9583417,Inactive,0
2805447,Inactive,3
135488862,Inactive,11
2805577,Inactive,0
2804270,Inactive,0
2805708,Inactive,4
135478163,Inactive,1
2805888,Inactive,0
2804468,Inactive,0
330050,Inactive,5
2804658,Inactive,10
5935032,Inactive,0
2804736,Inactive,3
2806334,Inactive,15
2804922,Inactive,14
730933,Inactive,13
2805173,Inactive,10
2806673,Inactive,15
2805224,Inactive,6
135520649,Inactive,0
5010,Inactive,0
2808768,Inactive,0
342593,Inactive,0
2808929,Inactive,0
2807501,Inactive,0
2809025,Inactive,0
2807609,Inactive,0
2809179,Inactive,0
5714297,Inactive,0
1268079,Inactive,0
2807737,Inactive,0
2809468,Inactive,0
2807997,Inactive,0
2809636,Inactive,0
2808144,Inactive,0
5938793,Inactive,0
5714421,Inactive,7
2809734,Inactive,0
2808508,Inactive,0
2809850,Inactive,0
2808619,Inactive,0
2809972,Inactive,0
2803817,Inactive,0
2805360,Inactive,0
683248,Inactive,0
2805450,Inactive,0
5398361,Inactive,0
2805584,Inactive,0
2804291,Inactive,0
2805721,Inactive,0
2804407,Inactive,0
585799,Inactive,0
9583446,Inactive,0
135520641,Inactive,0
2804663,Inactive,0
592553,Inactive,0
621840,Inactive,0
727229,Inactive,11
2804949,Inactive,0
9583579,Inactive,0
2805178,Inactive,0
2806716,Inactive,0
2805247,Inactive,0
2806965,Inactive,0
2807064,Inactive,0
2808770,Inactive,0
2807437,Inactive,0
3798,Inactive,0
5920764,Inactive,0
6302918,Inactive,0
264281,Inactive,0
2809214,Inactive,0
135435971,Inactive,0
2809289,Inactive,0
9583640,Inactive,0
2809470,Inactive,0
9583661,Inactive,0
2809644,Inactive,0
2808147,Inactive,0
2809674,Inactive,0
2808418,Inactive,0
2809741,Inactive,0
2808521,Inactive,0
2809876,Inactive,0
2808621,Inactive,1
2809973,Inactive,0
9583387,Inactive,0
2805372,Inactive,0
2804042,Inactive,0
2805490,Inactive,0
2804175,Inactive,0
2805614,Inactive,0
2804325,Inactive,0
2805726,Inactive,0
9583443,Inactive,0
2805923,Inactive,0
2804541,Inactive,0
2805974,Inactive,0
2804673,Inactive,5
2806157,Inactive,0
9583470,Inactive,10
304876,Inactive,14
2805016,Inactive,8
9583580,Inactive,10
607831,Inactive,2
9583597,Inactive,0
2805256,Inactive,7
2806969,Inactive,0
658113,Inactive,0
2808803,Inactive,0
2807445,Inactive,0
2808994,Inactive,0
5910205,Inactive,0
9583722,Inactive,0
2807616,Inactive,0
5714490,Inactive,0
2807679,Inactive,0
2809309,Inactive,0
2807855,Inactive,0
2809472,Inactive,0
2808062,Inactive,0
2809654,Inactive,0
2808231,Inactive,0
2809683,Inactive,0
1239796,Inactive,0
2809754,Inactive,0
2808524,Inactive,2
2809913,Inactive,0
2808625,Inactive,0
2809983,Inactive,0
2809989,Inactive,11
2810883,Inactive,10
2810074,Inactive,7
2811032,Inactive,10
2810176,Inactive,6
2811180,Inactive,14
2810203,Inactive,13
2811235,Inactive,8
2810311,Inactive,12
2811345,Inactive,14
2810353,Inactive,11
2811383,Inactive,16
2810484,Inactive,2
2811512,Inactive,14
2810598,Inactive,11
2811677,Inactive,11
2810659,Inactive,7
2811752,Inactive,3
2810731,Inactive,1
2811845,Inactive,6
2810838,Inactive,5
2811951,Inactive,1
2812006,Inactive,11
2812992,Inactive,15
2812085,Inactive,15
2813059,Inactive,10
2812277,Inactive,11
2813124,Inactive,0
2812376,Inactive,11
2813235,Inactive,11
2812488,Inactive,14
2813303,Inactive,17
2812566,Inactive,19
2813412,Inactive,18
2812612,Inactive,14
2813559,Inactive,14
18525672,Inactive,17
377276,Inactive,16
2812719,Inactive,8
2813865,Inactive,15
2812818,Inactive,0
2814009,Inactive,13
2812852,Inactive,11
2814108,Inactive,10
2809990,Inactive,22
2810898,Inactive,2
2810092,Inactive,0
2811060,Inactive,0
2810177,Inactive,1
2811182,Inactive,5
2810204,Inactive,16
2811239,Inactive,0
2810313,Inactive,15
2811350,Inactive,15
2810354,Inactive,0
2811392,Inactive,11
2810519,Inactive,15
2811517,Inactive,11
2810612,Inactive,11
2811678,Inactive,16
2810662,Inactive,16
2811760,Inactive,14
2810733,Inactive,1
2811893,Inactive,9
2810841,Inactive,5
5714562,Inactive,10
2812008,Inactive,0
2813017,Inactive,0
2812086,Inactive,0
2813064,Inactive,1
2812337,Inactive,4
2813141,Inactive,0
2812397,Inactive,0
2813248,Inactive,7
2812497,Inactive,5
2813335,Inactive,0
2812580,Inactive,0
2813447,Inactive,0
2812618,Inactive,1
2813573,Inactive,6
2812654,Inactive,7
9583800,Inactive,0
2812725,Inactive,0
2813868,Inactive,0
2812832,Inactive,11
236273,Inactive,4
2812853,Inactive,7
2814128,Inactive,9
2809996,Inactive,0
2810902,Inactive,0
2810103,Inactive,0
2811062,Inactive,0
2810186,Inactive,0
2811186,Inactive,0
2810278,Inactive,0
2811245,Inactive,0
2810315,Inactive,0
2811353,Inactive,0
5714549,Inactive,0
2811421,Inactive,0
2810520,Inactive,0
2811567,Inactive,0
21039556,Inactive,2
2811679,Inactive,0
2810668,Inactive,0
2811782,Inactive,6
5926157,Inactive,3
2811904,Inactive,0
2810858,Inactive,0
2811957,Inactive,3
2812011,Inactive,0
2813018,Inactive,0
2812087,Inactive,0
2813068,Inactive,0
2812340,Inactive,0
2813156,Inactive,0
2812406,Inactive,0
2813273,Inactive,0
2812499,Inactive,0
2813348,Inactive,0
2812581,Inactive,0
2813459,Inactive,0
2812619,Inactive,0
9583761,Inactive,0
2812661,Inactive,0
2813746,Inactive,0
2812730,Inactive,0
2813873,Inactive,0
2812842,Inactive,0
2814064,Inactive,0
2812856,Inactive,0
2814129,Inactive,0
2810005,Inactive,0
2810911,Inactive,0
2810106,Inactive,0
2811080,Inactive,0
2810187,Inactive,0
2811191,Inactive,0
2810286,Inactive,0
2811285,Inactive,0
2810319,Inactive,0
2811358,Inactive,0
2810434,Inactive,0
2811425,Inactive,0
2810531,Inactive,0
2811571,Inactive,0
2810636,Inactive,0
2811693,Inactive,0
2810675,Inactive,11
2811786,Inactive,6
2810794,Inactive,2
2811909,Inactive,6
2810869,Inactive,5
2811970,Inactive,6
2812017,Inactive,0
2813019,Inactive,0
2812089,Inactive,0
2813090,Inactive,0
2812344,Inactive,0
2813184,Inactive,0
2812415,Inactive,0
2813277,Inactive,0
2812501,Inactive,0
2813349,Inactive,0
2812586,Inactive,0
2813470,Inactive,0
2812620,Inactive,0
2813608,Inactive,0
5714583,Inactive,0
2813772,Inactive,3
2812756,Inactive,2
2813912,Inactive,1
2812843,Inactive,0
2814071,Inactive,0
2812885,Inactive,0
2814131,Inactive,0
2810011,Inactive,2
2810997,Inactive,0
2810119,Inactive,0
2811103,Inactive,0
2810189,Inactive,0
2811202,Inactive,0
2810298,Inactive,0
2811310,Inactive,0
2810330,Inactive,0
2811360,Inactive,0
2810440,Inactive,0
2811458,Inactive,0
2810540,Inactive,1
2811575,Inactive,0
2810637,Inactive,0
2811701,Inactive,0
2810704,Inactive,2
2811808,Inactive,0
2810795,Inactive,0
2811922,Inactive,0
2810870,Inactive,0
2811974,Inactive,0
2812033,Inactive,0
2813021,Inactive,0
2812202,Inactive,0
2813092,Inactive,0
2812345,Inactive,0
2813190,Inactive,0
2812417,Inactive,0
2813286,Inactive,0
2812503,Inactive,0
2813352,Inactive,0
2812593,Inactive,0
306924,Inactive,0
2812621,Inactive,3
2813609,Inactive,0
2812681,Inactive,0
2813775,Inactive,0
2812763,Inactive,0
2813920,Inactive,0
2812844,Inactive,0
2814077,Inactive,0
2812897,Inactive,0
2814145,Inactive,0
719297,Inactive,0
2811000,Inactive,0
6035573,Inactive,0
2811127,Inactive,0
2810190,Inactive,0
2811204,Inactive,0
2810302,Inactive,0
2811311,Inactive,0
2810342,Inactive,0
2811363,Inactive,0
2810453,Inactive,0
2811461,Inactive,12
2810543,Inactive,3
2811576,Inactive,0
2810650,Inactive,10
2811702,Inactive,9
2810723,Inactive,9
2811809,Inactive,11
2810814,Inactive,10
2811923,Inactive,0
2810871,Inactive,4
2811989,Inactive,0
2812061,Inactive,0
2813029,Inactive,0
2812204,Inactive,0
2813120,Inactive,0
2812352,Inactive,0
2813204,Inactive,0
2812457,Inactive,0
2813289,Inactive,0
2812504,Inactive,0
709561,Inactive,0
2812601,Inactive,0
2813500,Inactive,0
2812622,Inactive,0
5341097,Inactive,0
2812685,Inactive,1
2813824,Inactive,0
2812775,Inactive,8
2813921,Inactive,0
2812845,Inactive,0
2814078,Inactive,0
2812949,Inactive,0
2814159,Inactive,0
2810037,Inactive,0
2811008,Inactive,0
2810162,Inactive,0
2811130,Inactive,0
2810192,Inactive,0
2811205,Inactive,0
2810304,Inactive,0
2811315,Inactive,0
2810344,Inactive,0
2811374,Inactive,0
2810468,Inactive,0
2811487,Inactive,0
2810565,Inactive,0
2811591,Inactive,0
2810657,Inactive,0
2811704,Inactive,0
2810724,Inactive,0
2811813,Inactive,4
2810829,Inactive,0
2811924,Inactive,0
2810876,Inactive,0
2811990,Inactive,0
2812083,Inactive,0
2813030,Inactive,0
2812254,Inactive,0
2813121,Inactive,0
2812362,Inactive,0
2813220,Inactive,0
2812485,Inactive,0
2813292,Inactive,0
2812543,Inactive,0
2813363,Inactive,0
2812606,Inactive,0
3403313,Inactive,0
2812624,Inactive,0
9583773,Inactive,0
2812702,Inactive,0
2813837,Inactive,0
2812785,Inactive,1
5714653,Inactive,0
2812846,Inactive,1
2814086,Inactive,0
2812975,Inactive,2
2814162,Inactive,0
2810039,Inactive,0
2811018,Inactive,0
2810172,Inactive,0
2811153,Inactive,0
2810201,Inactive,0
2811207,Inactive,0
2810307,Inactive,0
2811332,Inactive,2
2810350,Inactive,0
2811375,Inactive,6
2810472,Inactive,0
2811504,Inactive,0
2810587,Inactive,2
2811660,Inactive,4
2810658,Inactive,5
2811705,Inactive,2
2810726,Inactive,2
2811841,Inactive,6
2810830,Inactive,0
2811926,Inactive,0
2810881,Inactive,0
2811999,Inactive,0
2812084,Inactive,0
2813041,Inactive,0
2812259,Inactive,0
2813122,Inactive,0
2812367,Inactive,0
2813226,Inactive,0
2812486,Inactive,0
2813295,Inactive,0
2812544,Inactive,0
2813364,Inactive,0
2812610,Inactive,0
2813544,Inactive,0
2812631,Inactive,0
2813720,Inactive,0
2812713,Inactive,0
2813850,Inactive,0
2812806,Inactive,0
5714656,Inactive,0
2812847,Inactive,0
2814101,Inactive,0
2812984,Inactive,0
2814163,Inactive,0
2814165,Inactive,13
2815279,Inactive,5
611417,Inactive,14
2815426,Inactive,0
2814327,Inactive,15
2815518,Inactive,13
2814439,Inactive,10
2815583,Inactive,11
2814485,Inactive,12
2815725,Inactive,0
9583827,Inactive,15
2815807,Inactive,11
2814683,Inactive,5
2815901,Inactive,16
2814828,Inactive,10
2816002,Inactive,11
2814932,Inactive,10
2816113,Inactive,0
2815066,Inactive,0
2816144,Inactive,1
2815201,Inactive,1
2816383,Inactive,21
