PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
16052011,Inactive,0
23663953,Inactive,0
122077,Inactive,0
163727,Inactive,0
15387,Inactive,0
48229,Inactive,0
9887053,Inactive,0
426756,Inactive,0
60785,Inactive,0
51045,Inactive,0
54746,Inactive,0
54889,Inactive,0
23663403,Inactive,0
135410906,Inactive,0
6432394,Inconclusive,21
5281243,Inactive,0
24728612,Inactive,0
9850878,Inactive,0
472335,Inactive,0
5487426,Inactive,0
123698,Inactive,0
248271,Inactive,0
4888,Inactive,0
11296583,Inactive,0
5311066,Inactive,0
72159,Inactive,0
5311,Inactive,0
60196298,Inactive,0
448223,Inactive,0
2789,Inactive,0
3261,Inactive,0
5359271,Inactive,0
3345,Inactive,0
5462328,Inactive,0
43032,Inactive,0
5484366,Inactive,0
4890,Inactive,0
16078,Inconclusive,20
5556,Inactive,0
8367,Inactive,0
138477,Inactive,0
5284516,Inactive,0
65681,Inactive,0
75194,Inactive,0
83975,Inconclusive,20
135659063,Inactive,0
443946,Inactive,0
4116,Inactive,0
59227,Inactive,0
443936,Inactive,0
9887053,Inactive,0
387447,Inactive,0
11219835,Inconclusive,20
131535,Inactive,0
126565,Inactive,0
213039,Inactive,0
3052775,Inactive,0
444030,Inactive,0
5625,Inactive,0
6917715,Inactive,0
154058,Inactive,0
135413534,Inactive,0
163701,Inactive,0
110635,Inactive,0
5936,Inactive,0
60749,Inactive,0
456389,Inactive,0
8550,Inactive,0
9568628,Inactive,0
23716429,Inconclusive,20
69092,Inactive,0
72060,Inactive,0
14759,Inconclusive,20
71773,Inactive,0
8430,Inactive,0
156418,Active,40
16161315,Inactive,0
3084014,Inactive,0
44151582,Inactive,0
135413505,Inactive,0
160243,Inactive,0
6917754,Inactive,0
54679224,Inactive,0
60196300,Inactive,0
65906,Inactive,0
5284515,Inactive,0
135413497,Inactive,0
82146,Inactive,0
10126299,Inactive,0
111332,Inactive,0
231084,Inactive,0
5280899,Inconclusive,20
6917974,Inactive,0
387447,Inactive,0
135409535,Inactive,0
5284572,Inactive,0
656612,Inactive,0
60196301,Inactive,0
135445749,Inactive,0
4677,Inactive,0
26197,Inactive,0
1174,Inactive,0
7888,Inactive,0
114750,Inactive,0
71454,Inactive,0
3338,Inactive,0
3763,Inactive,0
60196302,Inactive,0
5282184,Inactive,0
9985,Inactive,0
33344,Inactive,0
6970,Inactive,0
71386,Inactive,0
105024,Inactive,0
1053,Inactive,0
3033817,Inactive,0
23697816,Inactive,0
57331769,Inactive,0
60196303,Inactive,0
8736,Inactive,0
31378,Inactive,0
20056743,Inactive,0
23724801,Inactive,0
443970,Inactive,0
17671,Inconclusive,20
25381,Inactive,0
3084014,Inactive,0
13985,Active,40
23671932,Inactive,0
23675747,Inactive,0
541384,Inactive,0
26951,Inactive,0
2795,Inactive,0
443942,Inactive,0
3011155,Inactive,0
192160,Inconclusive,20
35805,Inactive,0
14668,Inactive,0
66251,Inactive,0
441412,Inactive,0
10578,Inactive,0
155032,Inactive,0
42373,Inactive,0
29112,Inactive,0
33309,Inactive,0
108143,Inactive,0
10114,Inactive,0
6433412,Inactive,0
15559221,Inactive,0
8310,Inactive,0
5281082,Inactive,0
6433356,Inactive,0
21517,Inactive,0
5358941,Inactive,0
53477580,Inactive,0
5388983,Inactive,0
3062316,Inactive,0
77993,Inactive,0
60196304,Inactive,0
60196305,Inactive,0
16051969,Inactive,0
3561,Active,41
60196306,Inactive,0
13916,Active,41
3000579,Inactive,0
22549,Inactive,0
2569,Inactive,0
283654,Inactive,0
12164,Active,82
20906,Inconclusive,20
5284616,Inactive,0
5284610,Inactive,0
4099,Inactive,0
410467,Inactive,0
5280757,Inactive,0
24244,Inactive,0
72120,Inactive,0
9296,Inactive,0
66826,Inactive,0
66829,Inactive,0
68952,Inactive,0
6999,Active,82
108150,Inactive,0
65781,Inactive,0
8365,Inactive,0
791,Inactive,0
142752,Inactive,0
23662354,Inactive,0
23691029,Inactive,0
60196307,Inactive,0
60196308,Inactive,0
65628,Inactive,0
14708,Inconclusive,21
5432,Inactive,0
2449,Inactive,0
54158,Inactive,0
92140,Inactive,0
6505,Inactive,0
68791,Inactive,0
3045402,Inactive,0
148124,Inactive,0
135449328,Inactive,0
16212480,Inactive,0
90473,Inactive,0
92151,Inactive,0
60196309,Inactive,0
5284610,Inactive,0
443130,Inactive,0
638072,Inactive,0
65094,Inactive,0
13118,Active,41
9954082,Inactive,0
23672302,Inactive,0
3032325,Inactive,0
657237,Inactive,0
15684,Inactive,0
644280,Inactive,0
11954008,Inactive,0
2273,Inactive,0
5282485,Inactive,0
5485193,Inactive,0
3045381,Inactive,0
443873,Inactive,0
23663403,Inactive,0
5310993,Inactive,0
16129710,Inactive,0
24871329,Inactive,0
151194,Active,41
1013376,Inactive,0
71961,Inactive,0
6540478,Active,41
5282180,Inactive,0
25804,Inactive,0
168884,Inactive,0
10328936,Inactive,0
11956149,Inactive,0
156395,Inactive,0
3058503,Inactive,0
4616,Inactive,0
8366,Inactive,0
46781343,Inactive,0
71580,Inactive,0
60196310,Inactive,0
60196311,Inactive,0
6432394,Inconclusive,20
60196312,Inactive,0
3041255,Inactive,0
206311,Inactive,0
92942,Inactive,0
13493,Inactive,0
60196314,Inactive,0
3030770,Inactive,0
60977,Inactive,0
3048355,Inactive,0
13501022,Inactive,0
62300,Inactive,0
60196316,Inactive,0
60196317,Inactive,0
60196318,Inactive,0
60196319,Inactive,0
60196320,Inactive,0
118031,Inactive,0
60196321,Inactive,0
60196322,Inactive,0
60196323,Inactive,0
46783063,Inactive,0
60196324,Inactive,0
60196325,Inactive,0
60196326,Inactive,0
62786,Inactive,0
60196327,Inactive,0
60196328,Inactive,0
448223,Inactive,0
9844225,Inactive,0
60196329,Inactive,0
66124,Inactive,0
12213639,Inactive,0
60196330,Inactive,0
31331,Inactive,0
15424,Inactive,0
6321225,Inactive,0
21124389,Inactive,0
5324289,Inactive,0
66264,Inactive,0
16219349,Inactive,0
2164,Inactive,0
31143,Inactive,0
30019,Inactive,0
6292,Inactive,0
9567,Inactive,0
23663870,Inactive,0
5761,Inactive,0
60196331,Inactive,0
60196332,Inactive,0
151318,Inactive,0
12259684,Inactive,0
12259683,Inactive,0
64761,Inactive,0
65494,Inactive,0
24802109,Inactive,0
200391,Inactive,0
6442928,Inactive,0
656832,Inactive,0
15984075,Inactive,0
5492898,Inactive,0
5359421,Inactive,0
60196333,Inactive,0
3057998,Inactive,0
71285,Inactive,0
10257,Inactive,0
60196334,Inactive,0
60196335,Inactive,0
24721009,Inactive,0
4980,Inactive,0
14184,Inactive,0
102710,Inactive,0
197059,Inactive,0
10624,Inactive,0
11969480,Active,41
24194381,Inactive,0
50878597,Inactive,0
644076,Inactive,0
44072,Inactive,0
71992,Inactive,0
71884,Inactive,0
148121,Inactive,0
56840936,Inactive,0
11243969,Inactive,0
5281042,Inactive,0
54686904,Inactive,0
6918126,Inactive,0
13649426,Inactive,0
23663404,Inactive,0
20054849,Inactive,0
656604,Inactive,0
115305,Inactive,0
443867,Inactive,0
5485221,Inactive,0
60196336,Inactive,0
6918222,Inactive,0
60196337,Inactive,0
23688977,Inactive,0
9270,Inactive,0
441348,Inactive,0
214348,Inactive,0
5362115,Inactive,0
236702,Inactive,0
91670,Inactive,0
62581,Inactive,0
3307,Inactive,0
14257662,Inactive,0
3395,Inactive,0
214356,Inactive,0
9845819,Inactive,0
5282164,Inactive,0
16052011,Inactive,0
636398,Inactive,0
60196338,Inactive,0
164457,Inactive,0
47462,Inactive,0
3003141,Inconclusive,20
171808,Inactive,0
26383,Inactive,0
217048,Inactive,0
3083870,Inactive,0
20055528,Inactive,0
40703,Inactive,0
51051629,Inactive,0
80278,Inactive,0
4887,Inactive,0
56704,Inactive,0
9833444,Inactive,0
45357485,Inactive,0
6634,Inactive,0
5344,Inactive,0
60751,Inactive,0
53384398,Inactive,0
60936,Inactive,0
54682461,Inactive,0
4659569,Inactive,0
9938056,Inactive,0
54693468,Inactive,0
3033690,Inactive,0
5380,Inactive,0
37497,Inactive,0
392622,Inactive,0
4744,Inactive,0
56330,Inactive,0
60196339,Inactive,0
60196341,Inactive,0
3003141,Inconclusive,20
26618,Inactive,0
5489012,Inactive,0
39324,Inactive,0
5281107,Inactive,0
21826,Inactive,0
60946,Inactive,0
6850814,Inactive,0
19861,Inactive,0
5282182,Inactive,0
4514,Inactive,0
151075,Inactive,0
157920,Inactive,0
5281104,Inactive,0
5284533,Inactive,0
3002119,Inactive,0
444021,Inactive,0
8980,Inactive,0
68741,Inactive,0
60613,Inactive,0
157690,Inactive,0
15008962,Inactive,0
16052015,Inactive,0
441244,Inactive,0
60754,Inactive,0
60754,Inactive,0
6398761,Inactive,0
2225,Inactive,0
134018,Inconclusive,20
71310,Inactive,0
5281065,Inactive,0
43231,Inactive,0
208898,Active,40
441199,Inactive,0
443868,Inactive,0
60196342,Inactive,0
60196343,Inactive,0
154256,Inactive,0
65332,Inactive,0
5284514,Inactive,0
23665728,Inactive,0
23665728,Inactive,0
11658860,Inactive,0
54671008,Inactive,0
56031,Inactive,0
164457,Inactive,0
60196338,Inactive,0
3395,Inactive,0
62581,Inactive,0
60714,Inactive,0
68654,Inactive,0
229295,Inactive,0
6918580,Inactive,0
6918580,Inactive,0
71470,Inactive,0
55483,Inactive,0
21070,Inactive,0
259329,Inactive,0
53315792,Inactive,0
6917787,Inactive,0
24762,Inactive,0
644077,Inactive,0
5284483,Inactive,0
20054942,Inactive,0
15895902,Inactive,0
10288,Inconclusive,20
999,Inactive,0
10382,Inactive,0
2723816,Inactive,0
4117,Inactive,0
6322,Inactive,0
5833,Inactive,0
4595,Inactive,0
6249,Inactive,0
171548,Inactive,0
64949,Inactive,0
23327,Inactive,0
33032,Inactive,0
71346,Inactive,0
443385,Inactive,0
16211197,Inactive,0
6433339,Inactive,0
610682,Inactive,0
6420042,Inactive,0
55652,Inactive,0
9305,Inactive,0
135797791,Inactive,0
5283344,Inactive,0
92151,Inactive,0
6328684,Inactive,0
23672302,Inactive,0
6400441,Inactive,0
44460585,Inconclusive,20
240,Inactive,0
9719,Active,41
3016,Inactive,0
135565635,Inactive,0
3055,Inactive,0
5702068,Inactive,0
65800,Inactive,0
5507,Inactive,0
7558,Inactive,0
114948,Inactive,0
11556711,Inactive,0
8293,Inactive,0
148192,Inconclusive,20
50491,Inconclusive,20
1923,Inactive,0
6317,Inactive,0
21640,Inactive,0
54339,Inconclusive,20
107807,Inactive,0
148124,Inactive,0
13755,Inactive,0
16682987,Inactive,0
23705,Inactive,0
6058,Inactive,0
16760141,Inactive,0
443382,Inactive,0
12449,Inactive,0
8111,Inactive,0
77942,Inactive,0
3032281,Inactive,0
6904,Inactive,0
93184,Inactive,0
8550,Inactive,0
444212,Inactive,0
5282593,Inactive,0
444266,Inactive,0
5281250,Inactive,0
4041,Inactive,0
23668516,Inactive,0
3715,Inactive,0
2800,Inactive,0
8225,Inactive,0
7436,Inactive,0
60196345,Inactive,0
60196345,Inactive,0
107715,Inactive,0
14743,Inactive,0
24180680,Inactive,0
9548595,Inactive,0
6216,Inactive,0
71264,Inactive,0
23665888,Inactive,0
11065,Inactive,0
43815,Inactive,0
71890,Inactive,0
63002,Inactive,0
4476,Inactive,0
3743,Inactive,0
60714,Inactive,0
5284584,Inactive,0
60196346,Inactive,0
31326,Inactive,0
443928,Inactive,0
68549,Inactive,0
71113,Inactive,0
5736,Inactive,0
34081,Inactive,0
4870,Inactive,0
198165,Inactive,0
92965,Inactive,0
23688977,Inactive,0
39912,Inactive,0
5284529,Inactive,0
5876,Inactive,0
11693,Inactive,0
11693,Inactive,0
2515,Inactive,0
656604,Inactive,0
50294,Inactive,0
6257,Inactive,0
444037,Inactive,0
2717,Inactive,0
5484727,Inactive,0
71587,Inactive,0
68624,Inactive,0
62937,Inactive,0
7188,Inactive,0
5994,Inactive,0
6446,Inactive,0
7083,Inconclusive,20
2557,Inactive,0
6010,Inactive,0
6010,Inactive,0
7902,Inactive,0
2724333,Inactive,0
5793,Inactive,0
7618,Inactive,0
9904,Inactive,0
21700,Inactive,0
3705,Inactive,0
3705,Inactive,0
57350843,Inactive,0
3747,Inactive,0
2006,Inactive,0
10113978,Inactive,0
16052038,Inactive,0
65632,Inactive,0
8395,Inactive,0
8395,Inactive,0
10212,Inactive,0
60196264,Inactive,0
16961,Inactive,0
3702,Inactive,0
54685925,Inactive,0
2723601,Inactive,0
54678486,Inactive,0
119020,Inactive,0
11650,Inactive,0
636396,Inactive,0
71277,Inactive,0
3037582,Inactive,0
23667299,Inactive,0
54677470,Inactive,0
135482068,Inactive,0
439318,Inactive,0
6398970,Inactive,0
122797,Inactive,0
6437877,Inactive,0
5561,Inactive,0
9904,Inactive,0
208947,Inactive,0
3089,Inactive,0
3047798,Inactive,0
213037,Inactive,0
60196348,Inconclusive,20
644025,Inactive,0
182137,Inactive,0
92094,Inactive,0
14985,Inactive,0
16051931,Inactive,0
9800972,Inactive,0
284314,Inactive,0
24194514,Inactive,0
3003870,Inactive,0
9434,Inactive,0
16682839,Inactive,0
12305761,Inactive,0
8954,Inactive,0
28871,Inactive,0
28871,Inactive,0
656634,Inactive,0
443949,Inactive,0
16106,Inactive,0
3015003,Inactive,0
101587,Inactive,0
8589,Inactive,0
55361,Inactive,0
23616254,Inactive,0
5468154,Inactive,0
400769,Inactive,0
3034658,Inactive,0
60196349,Inactive,0
223866,Inactive,0
12164,Inconclusive,20
60196306,Inactive,0
135403634,Inactive,0
108150,Inactive,0
9409,Inactive,0
12113,Inactive,0
638072,Inactive,0
2879,Inactive,0
6992284,Inactive,0
403,Inconclusive,20
6584,Inactive,0
240,Inactive,0
7501,Inactive,0
20250,Inactive,0
68547,Inconclusive,21
57823090,Inactive,0
10251042,Inactive,0
129209,Inactive,0
5282215,Inactive,0
27891,Inactive,0
3003141,Inconclusive,20
4783,Inactive,0
130956,Inactive,0
216237,Inactive,0
210301,Inactive,0
3740,Inactive,0
6918126,Inactive,0
9811353,Inactive,0
53315139,Inactive,0
132916,Inactive,0
10455790,Inactive,0
23663963,Inactive,0
185457,Inactive,0
1999,Inactive,0
125564,Inactive,0
151173,Inactive,0
10133071,Inactive,0
3035267,Inactive,0
26602,Inactive,0
5282203,Inactive,0
133264,Inactive,0
71809,Inactive,0
130990,Inconclusive,20
72004,Inactive,0
3309,Inactive,0
9568078,Inconclusive,20
5282450,Inactive,0
6918106,Inactive,0
65870,Inactive,0
127998,Inactive,0
129319,Inactive,0
23684123,Inactive,0
60196350,Inactive,0
20054967,Inactive,0
3045414,Inactive,0
60810,Inactive,0
65953,Inconclusive,20
60790,Inactive,0
443947,Inactive,0
4726,Inactive,0
167180,Inactive,0
164486,Inactive,0
20749,Inactive,0
19596,Inactive,0
60751,Inactive,0
34051,Inactive,0
129991,Inactive,0
119175,Inactive,0
60196351,Inactive,0
5464257,Inactive,0
71793,Inactive,0
5311398,Inactive,0
53948566,Inactive,0
60021,Inactive,0
15004,Inactive,0
71900,Inactive,0
33176,Inactive,0
9570475,Inactive,0
35751,Inactive,0
65394,Inactive,0
34870,Inactive,0
60196352,Inconclusive,20
4474062,Inactive,0
53359,Inactive,0
27901,Inactive,0
91273,Inactive,0
71467,Inactive,0
31473,Inactive,0
26391,Inactive,0
3489,Inactive,0
636399,Inactive,0
208925,Inactive,0
4921,Inactive,0
66067,Inactive,0
4047,Inactive,0
20056549,Inactive,0
4257,Inactive,0
44341259,Inactive,0
11499,Inactive,0
688576,Inactive,0
208836,Inactive,0
3300,Inactive,0
32995,Inactive,0
164072,Inactive,0
164072,Inactive,0
71837,Inactive,0
2461,Inactive,0
198695,Inactive,0
198707,Inactive,0
229455,Inactive,0
21800,Inactive,0
31378,Inactive,0
59774,Inactive,0
14520,Inactive,0
6434144,Inactive,0
102428,Inactive,0
80311,Inactive,0
5284555,Inactive,0
168870,Inactive,0
2151,Inactive,0
7314,Inactive,0
6917728,Inactive,0
15605556,Inactive,0
10041070,Inactive,0
9570290,Inactive,0
86287518,Inactive,0
13081,Inactive,0
2723722,Inactive,0
156414,Inactive,0
10127622,Inactive,0
6918454,Inconclusive,20
9826528,Inactive,0
148177,Inactive,0
3038522,Inactive,0
176167,Inactive,0
24964624,Inactive,0
60196353,Inactive,0
68781,Inactive,0
5832,Inactive,0
60196281,Inactive,0
2724552,Inactive,0
72081,Inactive,0
444000,Inactive,0
6410758,Inactive,0
6526396,Inactive,0
41375,Inactive,0
16051933,Inactive,0
45356872,Inactive,0
60196354,Inactive,0
16052015,Inactive,0
5597,Inactive,0
5311051,Inactive,0
6917067,Inconclusive,20
156422,Inactive,0
5284517,Inactive,0
16051954,Inactive,0
16760141,Inactive,0
3050408,Inactive,0
92877,Inactive,0
2159,Inactive,0
25561,Inactive,0
5281915,Inactive,0
12598086,Inactive,0
9910986,Inactive,0
6435335,Inactive,0
62820,Inactive,0
26041,Inactive,0
6438394,Inactive,0
10631,Inactive,0
192826,Inactive,0
656804,Inactive,0
60196356,Inactive,0
643684,Inactive,0
60196357,Inactive,0
60149,Inactive,0
5281064,Inactive,0
443385,Inactive,0
16013,Inactive,0
23479,Inactive,0
5282367,Inconclusive,20
7991,Inactive,0
12922658,Inactive,0
9298,Inactive,0
439693,Inactive,0
119171,Inactive,0
657237,Inactive,0
37767,Inactive,0
60149,Inactive,0
124246,Inactive,0
65359,Inactive,0
10633,Inactive,0
9298,Inactive,0
14982,Inactive,0
644076,Inactive,0
6526396,Inactive,0
65889,Inactive,0
37888454,Inactive,0
392622,Inactive,0
55250378,Inactive,0
68781,Inactive,0
44460585,Inactive,0
6060,Inactive,0
311,Inactive,0
443753,Inactive,0
16211610,Inactive,0
23667631,Inactive,0
36605,Inactive,0
4539,Inactive,0
9832750,Inconclusive,20
20054964,Inactive,0
40854,Inactive,0
2879,Inactive,0
8546,Inactive,0
19571,Inconclusive,20
7510,Inactive,0
3840,Inactive,0
697993,Inactive,0
5280531,Inactive,0
338,Inactive,0
8365,Inactive,0
4101,Inactive,0
2723854,Inactive,0
7681,Inactive,0
31234,Inactive,0
8361,Inactive,0
53315431,Inactive,0
20250,Inactive,0
6880,Inactive,0
996,Inactive,0
3259,Inactive,0
3102,Inactive,0
86472,Inactive,0
3270262,Inactive,0
23673837,Inactive,0
2767,Inactive,0
441244,Inactive,0
11643980,Inactive,0
1981,Inactive,0
5311010,Inactive,0
657201,Inactive,0
60496,Inactive,0
403,Inconclusive,20
441325,Inactive,0
9853654,Inactive,0
5311035,Inconclusive,20
9833444,Inactive,0
5745,Inactive,0
11956149,Inactive,0
656833,Inactive,0
23667300,Inactive,0
2543,Inconclusive,20
23665731,Inactive,0
38103,Inactive,0
5484438,Inactive,0
6301,Inconclusive,20
24066,Inactive,0
19529,Inactive,0
2997,Inactive,0
62064,Inactive,0
23675786,Inactive,0
104769,Inactive,0
443953,Inactive,0
48040,Inactive,0
16158,Inactive,0
16850,Inactive,0
23694214,Inactive,0
169870,Inactive,0
3671,Inactive,0
3739,Inactive,0
441337,Inactive,0
55008,Inactive,0
657180,Inactive,0
5761,Inactive,0
11273,Inactive,0
6076,Inactive,0
247,Inactive,0
65709,Inactive,0
6603759,Inactive,0
74724,Inactive,0
11224,Inactive,0
135659063,Inactive,0
172306,Inactive,0
11957572,Inactive,0
6604122,Inactive,0
135242,Inactive,0
71157,Inactive,0
5281032,Inconclusive,20
58504,Inactive,0
5472495,Inactive,0
60854,Inactive,0
4170,Inactive,0
23680530,Inactive,0
441308,Inactive,0
110823,Inactive,0
14842,Inconclusive,20
4947,Inactive,0
31236,Inactive,0
2969,Inactive,0
1183,Inactive,0
8467,Inactive,0
8554,Inactive,0
31404,Inactive,0
120070,Inactive,0
9920342,Inactive,0
443403,Inactive,0
23665772,Inactive,0
60196358,Inactive,0
83823,Inactive,0
6054,Inactive,0
76654,Inactive,0
33630,Inactive,0
517321,Inactive,0
60196359,Inactive,0
638034,Inactive,0
7214,Inactive,0
60196360,Inactive,0
10374,Inconclusive,20
7010,Inactive,0
7697,Inactive,0
51668574,Inactive,0
101576,Inactive,0
439709,Inactive,0
23677960,Inactive,0
92729,Inactive,0
5443,Inactive,0
20838960,Inactive,0
19604,Inconclusive,20
1175,Inactive,0
4837,Inactive,0
159278,Inactive,0
151166,Inactive,0
5870,Inactive,0
63049,Inactive,0
3658,Inactive,0
60196361,Inactive,0
3042,Inactive,0
60196362,Inactive,0
517326,Inactive,0
54911,Inactive,0
750,Inactive,0
135408763,Inactive,0
197942,Inactive,0
135242,Inactive,0
2912,Inactive,0
6197,Inactive,0
93504,Inactive,0
56972160,Inactive,0
193949,Inactive,0
5152,Inactive,0
6917728,Inactive,0
6435378,Inactive,0
158793,Inactive,0
60196296,Inactive,0
9821849,Inactive,0
5284620,Inactive,0
65280,Inactive,0
23625795,Inactive,0
54897,Inactive,0
65889,Inactive,0
60196364,Inactive,0
3036780,Inactive,0
6450551,Inconclusive,20
656667,Inconclusive,20
60196285,Inactive,0
46780884,Inactive,0
2451,Inactive,0
60196365,Inactive,0
9048,Inactive,0
60196366,Inactive,0
57372628,Inactive,0
152943,Inactive,0
6918003,Inactive,0
38347,Inactive,0
9802545,Inactive,0
71360,Inactive,0
3731,Inactive,0
5284587,Inactive,0
6476,Inactive,0
4235,Inactive,0
60196367,Inactive,0
9890250,Inactive,0
60875,Inactive,0
11626384,Inactive,0
24978553,Inactive,0
147912,Inactive,0
10158453,Inactive,0
5311454,Inactive,0
5311,Inactive,0
60196368,Inactive,0
3082221,Inactive,0
3082221,Inactive,0
5486830,Inactive,0
3033151,Inactive,0
5282175,Active,40
9906942,Inactive,0
22386467,Inconclusive,20
43116,Inactive,0
9574101,Inactive,0
5720,Inactive,0
72158,Inactive,0
5352624,Inactive,0
54680660,Inactive,0
202195,Inactive,0
75195,Inactive,0
3767,Inactive,0
47510,Inactive,0
130313,Inactive,0
54675783,Inactive,0
1054,Inactive,0
610682,Inconclusive,20
4893,Inactive,0
60196370,Inactive,0
4066,Inactive,0
135400182,Inactive,0
7483,Inactive,0
8030,Inactive,0
643833,Inactive,0
76985,Inactive,0
21660,Inactive,0
6113,Inactive,0
62660,Inactive,0
13594,Inactive,0
13676,Inactive,0
1254,Inactive,0
6396,Inactive,0
31284,Inactive,0
62449,Inactive,0
13363,Inactive,0
18170,Inactive,0
67955,Inactive,0
11138,Inactive,0
7498,Inactive,0
642197,Inactive,0
6537505,Inactive,0
3543259,Inactive,0
11137,Inactive,0
12281,Inactive,0
6561,Inactive,0
3282,Inactive,0
154914,Inactive,0
6571,Inactive,0
6510,Inactive,0
14896,Inactive,0
18050,Inactive,0
15313,Inactive,0
5281707,Inactive,0
165286,Inactive,0
27655,Inactive,0
7521,Inactive,0
8102,Inactive,0
15439,Inactive,0
19920,Inactive,0
5943,Inactive,0
22710,Inactive,0
6569,Inactive,0
7216,Inactive,0
15965,Inactive,0
5391,Inactive,0
6693,Inactive,0
8924,Inactive,0
75103,Inactive,0
61002,Inactive,0
6861,Inactive,0
12694,Inactive,0
7557,Inactive,0
8143,Inactive,0
28503,Inactive,0
4649906,Inactive,0
6537495,Inactive,0
12443,Inactive,0
6584,Inactive,0
7248,Inactive,0
16212317,Inactive,0
6416,Inactive,0
6818,Inconclusive,20
9005,Inactive,0
91538,Inactive,0
22833389,Inactive,0
13836,Inactive,0
21694,Inactive,0
6557,Inactive,0
7595,Inconclusive,20
8247,Inactive,0
15752,Active,41
5281034,Inconclusive,20
11346,Inactive,0
3894848,Inactive,0
6591,Inactive,0
7260,Inactive,0
4890,Inactive,0
61017,Inactive,0
7022,Inactive,0
9635,Inactive,0
62500,Active,41
90960,Inactive,0
5284371,Inactive,0
64961,Inactive,0
16218793,Inactive,0
7607,Inconclusive,20
8373,Inactive,0
29872,Inactive,0
20750,Inactive,0
11505,Inactive,0
12576,Inactive,0
6633,Inconclusive,20
13745,Inactive,0
5282379,Inactive,0
8258,Inactive,0
2247,Active,41
10723,Inactive,0
81313,Inactive,0
78771,Inactive,0
72884,Inactive,0
16741,Inactive,0
2734247,Inactive,0
7666,Inactive,0
8390,Inactive,0
6537493,Active,42
21013,Inactive,0
6035,Inactive,0
6440556,Inconclusive,20
6654,Inactive,0
7298,Inactive,0
2707,Inactive,0
5284499,Inactive,0
17100,Inactive,0
222536,Inactive,0
26690,Inactive,0
23194,Inactive,0
16682740,Inactive,0
75146,Inconclusive,20
11499271,Inactive,0
7684,Inactive,0
8438,Inactive,0
16449,Inactive,0
5743,Inactive,0
11671,Inactive,0
12748,Inactive,0
13205,Inactive,0
7321,Inactive,0
66245,Inactive,0
5364713,Active,42
7509,Inactive,0
10313079,Inactive,0
31432,Inactive,0
29096,Inactive,0
12342,Inactive,0
61100,Inactive,0
2734223,Inactive,0
7726,Inactive,0
8502,Inactive,0
16659,Inactive,0
10453,Inactive,0
11746,Inactive,0
6279,Inactive,0
6811,Inactive,0
7369,Inactive,0
11443,Inactive,0
5793,Inactive,0
7734,Inactive,0
12017,Inactive,0
6490,Inactive,0
61020,Inactive,0
7597,Inactive,0
54676228,Inactive,0
7748,Inactive,0
31296,Inactive,0
16932,Inactive,0
5811,Inactive,0
36159,Inactive,0
5578,Inactive,0
6893,Inactive,0
7407,Inactive,0
115157,Inactive,0
7354,Inactive,0
7757,Inactive,0
10176127,Inactive,0
171144,Inactive,0
75471,Inactive,0
3226,Inactive,0
72,Inactive,0
5382,Inactive,0
25608,Inactive,0
32346,Inactive,0
40301,Inactive,0
4276,Inactive,0
61410,Inactive,0
13432,Inactive,0
7438,Inactive,0
99953,Inactive,0
8085,Inactive,0
7829,Inactive,0
12989,Inactive,0
36081,Inactive,0
24287,Inactive,0
62857,Inactive,0
38018,Inactive,0
7819,Inactive,0
25833,Inactive,0
7529,Inactive,0
10704,Inactive,0
11859,Inconclusive,20
5558,Inactive,0
6969,Inactive,0
7472,Inactive,0
10486,Inactive,0
23707968,Inactive,0
6514,Inactive,0
13381,Inactive,0
92321,Inactive,0
10329304,Inactive,0
12089,Inactive,0
627458,Inconclusive,20
7858,Inactive,0
16097,Inactive,0
9253,Inactive,0
10797,Inactive,0
11899,Inactive,0
6365,Inactive,0
442495,Inactive,0
7834,Inactive,0
41022,Inactive,0
8112,Inactive,0
61032,Inactive,0
2723942,Inactive,0
3035467,Inactive,0
1910825,Inactive,0
3727,Inactive,0
522105,Inactive,0
7912,Inactive,0
8794,Inactive,0
18177,Inactive,0
10866,Active,42
11954,Inactive,0
6397,Inactive,0
7044,Inactive,0
23160050,Inactive,0
5378708,Inactive,0
5364509,Inactive,0
8151,Inactive,0
517063,Inactive,0
7469,Inactive,0
62477,Inactive,0
15074,Inactive,0
5576,Inactive,0
7949,Inactive,0
15132,Inactive,0
18502,Inactive,0
24883,Inactive,0
22571,Active,41
2537,Inactive,0
7062,Inactive,0
24723,Inactive,0
10474,Inconclusive,20
8037,Inactive,0
5281116,Inactive,0
74348,Inactive,0
8452,Inactive,0
50516,Inactive,0
643991,Inactive,0
115089,Inactive,0
8003,Inactive,0
15206,Inactive,0
18604,Inactive,0
21622,Inactive,0
12124,Inactive,0
24314,Inactive,0
7101,Inactive,0
47491,Inactive,0
24937,Inactive,0
6233,Inactive,0
30623,Inactive,0
16990,Inactive,0
11387,Inactive,0
23082568,Inactive,0
22086,Inconclusive,20
26633,Inactive,0
19463,Inactive,0
7487,Inactive,0
7503,Inactive,0
7526,Inactive,0
7570,Inactive,0
700999,Active,41
13931,Inactive,0
7671,Inactive,0
307,Inactive,0
7737,Inactive,0
7765,Inactive,0
61527,Inactive,0
7835,Inactive,0
14090,Inactive,0
7918,Inactive,0
7950,Inactive,0
8004,Inactive,0
8031,Inactive,0
8061,Inactive,0
14223,Inactive,0
8147,Inactive,0
