PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
5487426,Inactive,0
123698,Inactive,0
248271,Inconclusive,10
4888,Inactive,0
11296583,Active,85
5311066,Inconclusive,20
72159,Inactive,0
5311,Inactive,0
60196298,Inconclusive,10
448223,Inactive,0
2789,Inactive,0
3261,Inactive,0
5359271,Inactive,0
3345,Inactive,0
5462328,Inconclusive,10
43032,Inconclusive,10
5484366,Inactive,0
4890,Inconclusive,10
16078,Active,85
5556,Inactive,0
8367,Active,41
138477,Inactive,0
5284516,Inactive,0
65681,Inactive,0
75194,Active,82
83975,Active,40
135659063,Active,40
443946,Active,85
4116,Inactive,0
59227,Active,40
443936,Inconclusive,10
9887053,Inactive,0
387447,Inconclusive,21
11219835,Inactive,0
131535,Inactive,0
126565,Active,84
213039,Inactive,0
3052775,Inactive,0
444030,Inconclusive,10
5625,Active,40
6917715,Inactive,0
154058,Inconclusive,10
135413534,Inconclusive,10
163701,Inactive,0
110635,Inconclusive,10
5936,Inconclusive,10
60749,Inactive,0
456389,Active,83
8550,Active,85
9568628,Active,43
23716429,Inconclusive,21
69092,Inactive,0
72060,Inactive,0
14759,Active,82
71773,Inconclusive,10
8430,Inconclusive,10
156418,Inconclusive,10
16161315,Inactive,0
3084014,Inactive,0
44151582,Inactive,0
135413505,Inactive,0
160243,Inactive,0
6917754,Inactive,0
54679224,Inactive,0
60196300,Inactive,0
65906,Inconclusive,10
5284515,Active,40
135413497,Inactive,0
82146,Active,83
10126299,Inconclusive,10
111332,Inactive,0
231084,Inconclusive,10
5280899,Inconclusive,10
6917974,Active,84
387447,Inactive,0
135409535,Inactive,0
5284572,Inconclusive,10
656612,Active,41
60196301,Inconclusive,10
135445749,Inconclusive,10
4677,Inactive,0
26197,Inactive,0
1174,Inactive,0
7888,Inactive,0
114750,Inactive,0
71454,Inconclusive,10
3338,Inactive,0
3763,Inactive,0
60196302,Inactive,0
5282184,Inactive,0
9985,Inactive,0
33344,Inactive,0
6970,Inconclusive,10
71386,Active,41
105024,Inactive,0
1053,Inactive,0
3033817,Inconclusive,10
23697816,Inactive,0
57331769,Inactive,0
60196303,Inactive,0
8736,Inactive,0
31378,Inactive,0
20056743,Inactive,0
23724801,Inconclusive,10
443970,Inactive,0
17671,Active,41
25381,Inconclusive,10
3084014,Inconclusive,10
13985,Active,82
23671932,Inconclusive,10
23675747,Inactive,0
541384,Inactive,0
26951,Inactive,0
2795,Inactive,0
443942,Inactive,0
3011155,Inconclusive,10
192160,Inconclusive,20
35805,Inconclusive,10
14668,Inconclusive,10
66251,Inactive,0
441412,Inconclusive,10
10578,Active,91
155032,Active,81
42373,Inconclusive,10
29112,Inconclusive,20
33309,Active,41
108143,Active,41
10114,Active,40
6433412,Inconclusive,10
15559221,Inconclusive,10
8310,Inconclusive,10
5281082,Inconclusive,10
6433356,Inconclusive,10
21517,Active,85
5358941,Inactive,0
53477580,Inconclusive,10
5388983,Active,44
3062316,Inconclusive,10
77993,Inactive,0
60196304,Inconclusive,20
60196305,Inconclusive,10
16051969,Inactive,0
3561,Active,85
60196306,Inactive,0
13916,Active,84
3000579,Inactive,0
22549,Inactive,0
2569,Inactive,0
283654,Inconclusive,10
12164,Active,82
20906,Active,91
5284616,Active,41
5284610,Active,40
4099,Inactive,0
410467,Inactive,0
5280757,Active,99
24244,Inactive,0
72120,Inactive,0
9296,Inactive,0
66826,Inactive,0
66829,Inactive,0
68952,Inactive,0
6999,Active,82
108150,Inconclusive,10
65781,Inactive,0
8365,Inactive,0
791,Inconclusive,10
142752,Inactive,0
23662354,Inactive,0
23691029,Inconclusive,10
60196307,Inconclusive,10
60196308,Inconclusive,10
65628,Inactive,0
14708,Inconclusive,10
5432,Inactive,0
2449,Inactive,0
54158,Inactive,0
92140,Active,83
6505,Inconclusive,10
68791,Inactive,0
3045402,Inactive,0
148124,Inconclusive,20
135449328,Inactive,0
16212480,Inactive,0
90473,Inconclusive,10
92151,Inconclusive,10
60196309,Inconclusive,10
5284610,Inconclusive,21
443130,Inactive,0
638072,Inconclusive,10
65094,Inactive,0
13118,Active,85
9954082,Inactive,0
23672302,Inconclusive,10
3032325,Inactive,0
657237,Inactive,0
15684,Inactive,0
644280,Inactive,0
11954008,Inactive,0
2273,Inconclusive,10
5282485,Inactive,0
5485193,Inactive,0
3045381,Inconclusive,10
443873,Inactive,0
23663403,Inactive,0
5310993,Inconclusive,10
16129710,Inconclusive,10
24871329,Inactive,0
151194,Active,40
1013376,Active,86
71961,Inactive,0
6540478,Active,82
5282180,Inactive,0
25804,Inactive,0
168884,Inactive,0
10328936,Inconclusive,10
11956149,Inactive,0
156395,Inactive,0
3058503,Inactive,0
4616,Inconclusive,10
8366,Inconclusive,10
46781343,Inconclusive,10
71580,Inactive,0
60196310,Inactive,0
60196311,Inactive,0
6432394,Active,80
60196312,Inactive,0
3041255,Inconclusive,10
206311,Inconclusive,10
92942,Inconclusive,10
13493,Inconclusive,10
60196314,Active,41
3030770,Inactive,0
60977,Inconclusive,10
3048355,Inactive,0
13501022,Inconclusive,20
62300,Inactive,0
60196316,Inconclusive,20
60196317,Inactive,0
60196318,Inactive,0
60196319,Inconclusive,10
60196320,Inconclusive,10
118031,Inactive,0
60196321,Inactive,0
60196322,Inconclusive,10
60196323,Inconclusive,10
46783063,Inactive,0
60196324,Inconclusive,10
60196325,Inactive,0
60196326,Inconclusive,10
62786,Inactive,0
60196327,Inactive,0
60196328,Inconclusive,10
448223,Inactive,0
9844225,Inactive,0
60196329,Inactive,0
66124,Inactive,0
12213639,Inactive,0
60196330,Inconclusive,10
31331,Inconclusive,10
15424,Inconclusive,10
6321225,Inactive,0
21124389,Inactive,0
5324289,Inactive,0
66264,Inactive,0
16219349,Inconclusive,10
2164,Inconclusive,10
31143,Inactive,0
30019,Inactive,0
6292,Inconclusive,10
9567,Inconclusive,10
23663870,Inactive,0
5761,Active,41
60196331,Inconclusive,10
60196332,Inconclusive,10
151318,Inconclusive,10
12259684,Inactive,0
12259683,Inactive,0
64761,Inactive,0
65494,Inconclusive,10
24802109,Inactive,0
200391,Inconclusive,10
6442928,Inactive,0
656832,Inactive,0
15984075,Inactive,0
5492898,Inactive,0
5359421,Inactive,0
60196333,Inconclusive,10
3057998,Inactive,0
71285,Inactive,0
10257,Inactive,0
60196334,Inactive,0
60196335,Inactive,0
24721009,Inconclusive,10
4980,Inactive,0
14184,Inconclusive,10
102710,Inactive,0
197059,Inconclusive,10
10624,Inactive,0
11969480,Active,81
24194381,Inconclusive,10
50878597,Inactive,0
644076,Inactive,0
44072,Inactive,0
71992,Inconclusive,20
71884,Inactive,0
148121,Inactive,0
56840936,Inconclusive,10
11243969,Inactive,0
5281042,Inactive,0
54686904,Inconclusive,10
6918126,Inconclusive,10
13649426,Inconclusive,10
23663404,Inconclusive,10
20054849,Inactive,0
656604,Inactive,0
115305,Inconclusive,10
443867,Inactive,0
5485221,Inconclusive,10
60196336,Inactive,0
6918222,Inactive,0
60196337,Inconclusive,10
23688977,Inactive,0
9270,Inconclusive,20
441348,Inactive,0
214348,Inconclusive,10
5362115,Inactive,0
236702,Inconclusive,10
91670,Inconclusive,20
62581,Active,41
3307,Inconclusive,10
14257662,Inactive,0
3395,Inactive,0
214356,Inactive,0
9845819,Inactive,0
5282164,Inconclusive,10
16052011,Inactive,0
636398,Inactive,0
60196338,Inactive,0
164457,Inconclusive,10
47462,Inactive,0
3003141,Inconclusive,20
171808,Inactive,0
26383,Inactive,0
217048,Inactive,0
3083870,Inactive,0
20055528,Inactive,0
40703,Inconclusive,20
51051629,Inactive,0
80278,Inactive,0
4887,Inconclusive,10
56704,Inactive,0
9833444,Inactive,0
45357485,Inactive,0
6634,Inactive,0
5344,Inactive,0
60751,Active,40
53384398,Inactive,0
60936,Inactive,0
54682461,Active,41
4659569,Active,40
9938056,Inactive,0
54693468,Inactive,0
3033690,Inactive,0
5380,Inactive,0
37497,Inconclusive,10
392622,Inconclusive,10
4744,Inconclusive,10
56330,Inactive,0
60196339,Inactive,0
60196341,Inconclusive,10
3003141,Active,40
26618,Inactive,0
5489012,Inconclusive,20
39324,Inactive,0
5281107,Inconclusive,20
21826,Active,41
60946,Inactive,0
6850814,Inactive,0
19861,Inactive,0
5282182,Inconclusive,10
4514,Inactive,0
151075,Inactive,0
157920,Inconclusive,10
5281104,Inconclusive,21
5284533,Inconclusive,10
3002119,Inactive,0
444021,Inactive,0
8980,Inactive,0
68741,Inconclusive,10
60613,Inactive,0
157690,Inconclusive,10
15008962,Inactive,0
16052015,Inactive,0
441244,Inactive,0
60754,Inactive,0
60754,Inconclusive,10
6398761,Inactive,0
2225,Active,61
134018,Inconclusive,10
71310,Inconclusive,10
5281065,Inconclusive,10
43231,Inactive,0
208898,Active,82
441199,Inconclusive,10
443868,Inconclusive,20
60196342,Inactive,0
60196343,Inconclusive,10
154256,Active,82
65332,Inactive,0
5284514,Inconclusive,10
23665728,Inactive,0
23665728,Inactive,0
11658860,Inactive,0
54671008,Inactive,0
56031,Inactive,0
164457,Inactive,0
60196338,Inactive,0
3395,Inconclusive,10
62581,Active,41
60714,Inactive,0
68654,Inconclusive,10
229295,Active,42
6918580,Inactive,0
6918580,Inactive,0
71470,Active,40
55483,Inconclusive,10
21070,Active,41
259329,Inactive,0
53315792,Inactive,0
6917787,Inconclusive,10
24762,Inactive,0
644077,Inconclusive,20
5284483,Inconclusive,20
20054942,Inconclusive,10
15895902,Inconclusive,10
10288,Active,41
999,Inactive,0
10382,Inconclusive,20
2723816,Inactive,0
4117,Inactive,0
6322,Inactive,0
5833,Inconclusive,10
4595,Inactive,0
6249,Inconclusive,20
171548,Inactive,0
64949,Inactive,0
23327,Inconclusive,10
33032,Inactive,0
71346,Inconclusive,10
443385,Inactive,0
16211197,Inconclusive,10
6433339,Inactive,0
610682,Inactive,0
6420042,Inconclusive,10
55652,Inactive,0
9305,Inactive,0
135797791,Inactive,0
5283344,Inactive,0
92151,Inconclusive,10
6328684,Inactive,0
23672302,Inconclusive,10
6400441,Inconclusive,10
44460585,Active,84
240,Inconclusive,10
9719,Active,91
3016,Inactive,0
135565635,Inconclusive,20
3055,Inconclusive,10
5702068,Inactive,0
65800,Inactive,0
5507,Active,82
7558,Inconclusive,10
114948,Inactive,0
11556711,Inconclusive,10
8293,Inactive,0
148192,Inconclusive,10
50491,Inconclusive,10
1923,Inconclusive,10
6317,Inactive,0
21640,Inactive,0
54339,Active,82
107807,Inactive,0
148124,Inconclusive,23
13755,Inactive,0
16682987,Inconclusive,10
23705,Active,82
6058,Inactive,0
16760141,Active,41
443382,Active,40
12449,Active,91
8111,Inactive,0
77942,Inactive,0
3032281,Inactive,0
6904,Inactive,0
93184,Inconclusive,10
8550,Inconclusive,10
444212,Inactive,0
5282593,Inactive,0
444266,Inactive,0
5281250,Inactive,0
4041,Inactive,0
23668516,Inactive,0
3715,Inconclusive,10
2800,Inconclusive,10
8225,Inactive,0
7436,Inactive,0
60196345,Inconclusive,10
60196345,Inconclusive,10
107715,Active,43
14743,Active,40
24180680,Active,86
9548595,Inconclusive,10
6216,Inconclusive,20
71264,Inconclusive,10
23665888,Inconclusive,10
11065,Inconclusive,10
43815,Inconclusive,10
71890,Inconclusive,10
63002,Inactive,0
4476,Inactive,0
3743,Inactive,0
60714,Inactive,0
5284584,Inactive,0
60196346,Inactive,0
31326,Inactive,0
443928,Inactive,0
68549,Inactive,0
71113,Inactive,0
5736,Inconclusive,10
34081,Inactive,0
4870,Inactive,0
198165,Inactive,0
92965,Inactive,0
23688977,Inactive,0
39912,Inactive,0
5284529,Inactive,0
5876,Inconclusive,10
11693,Inactive,0
11693,Inactive,0
2515,Inconclusive,10
656604,Inactive,0
50294,Inactive,0
6257,Inactive,0
444037,Inactive,0
2717,Inactive,0
5484727,Inactive,0
71587,Inconclusive,10
68624,Inactive,0
62937,Inactive,0
7188,Inactive,0
5994,Inconclusive,10
6446,Inactive,0
7083,Active,83
2557,Inactive,0
6010,Inactive,0
6010,Inconclusive,10
7902,Inactive,0
2724333,Inactive,0
5793,Inactive,0
7618,Inconclusive,10
9904,Inactive,0
21700,Active,41
3705,Inactive,0
3705,Inactive,0
57350843,Active,65
3747,Inconclusive,10
2006,Inactive,0
10113978,Active,43
16052038,Inconclusive,10
65632,Inactive,0
8395,Active,41
8395,Inconclusive,20
10212,Inactive,0
60196264,Inactive,0
16961,Inactive,0
3702,Inactive,0
54685925,Inactive,0
2723601,Inconclusive,21
54678486,Active,41
119020,Inactive,0
11650,Inactive,0
636396,Inactive,0
71277,Inconclusive,10
3037582,Inactive,0
23667299,Inconclusive,10
54677470,Inactive,0
135482068,Inconclusive,20
439318,Inactive,0
6398970,Inactive,0
122797,Active,42
6437877,Inconclusive,10
5561,Inactive,0
9904,Inconclusive,10
208947,Inconclusive,10
3089,Inconclusive,10
3047798,Inconclusive,21
213037,Inconclusive,10
60196348,Inconclusive,10
644025,Inconclusive,20
182137,Inactive,0
92094,Inactive,0
14985,Inactive,0
16051931,Inactive,0
9800972,Inactive,0
284314,Inactive,0
24194514,Inconclusive,10
3003870,Inactive,0
9434,Inactive,0
16682839,Inactive,0
12305761,Inconclusive,20
8954,Inactive,0
28871,Active,41
28871,Active,40
656634,Inconclusive,10
443949,Inactive,0
16106,Inconclusive,10
3015003,Inconclusive,10
101587,Inactive,0
8589,Inactive,0
55361,Inconclusive,10
23616254,Inactive,0
5468154,Inconclusive,10
400769,Active,44
3034658,Inactive,0
60196349,Inactive,0
223866,Inconclusive,10
12164,Inconclusive,20
60196306,Inactive,0
135403634,Inconclusive,10
108150,Inconclusive,10
9409,Inconclusive,10
12113,Inactive,0
638072,Inactive,0
2879,Inactive,0
6992284,Inactive,0
403,Active,86
6584,Inactive,0
240,Inactive,0
7501,Inactive,0
20250,Inactive,0
68547,Active,83
57823090,Inactive,0
10251042,Inconclusive,10
129209,Inconclusive,10
5282215,Inconclusive,10
27891,Inactive,0
3003141,Inconclusive,10
4783,Inconclusive,10
130956,Inactive,0
216237,Active,41
210301,Inactive,0
3740,Inactive,0
6918126,Inactive,0
9811353,Inconclusive,10
53315139,Inactive,0
132916,Inconclusive,10
10455790,Active,82
23663963,Inconclusive,10
185457,Inactive,0
1999,Inactive,0
125564,Inactive,0
151173,Inconclusive,10
10133071,Inactive,0
3035267,Inactive,0
26602,Inactive,0
5282203,Inconclusive,10
133264,Active,40
71809,Inactive,0
130990,Inconclusive,10
72004,Inactive,0
3309,Inactive,0
9568078,Active,41
5282450,Inactive,0
6918106,Inconclusive,10
65870,Inactive,0
127998,Inactive,0
129319,Inconclusive,10
23684123,Inactive,0
60196350,Inactive,0
20054967,Inactive,0
3045414,Inactive,0
60810,Inconclusive,10
65953,Active,40
60790,Inactive,0
443947,Inconclusive,10
4726,Inactive,0
167180,Inactive,0
164486,Inactive,0
20749,Inactive,0
19596,Inactive,0
60751,Inconclusive,10
34051,Inconclusive,10
129991,Inactive,0
119175,Active,41
60196351,Inactive,0
5464257,Inactive,0
71793,Inactive,0
5311398,Inconclusive,10
53948566,Inactive,0
60021,Inactive,0
15004,Inactive,0
71900,Inactive,0
33176,Inactive,0
9570475,Inactive,0
35751,Inactive,0
65394,Inactive,0
34870,Inactive,0
60196352,Inconclusive,10
4474062,Inactive,0
53359,Inactive,0
27901,Inconclusive,10
91273,Inactive,0
71467,Inactive,0
31473,Inactive,0
26391,Active,40
3489,Inconclusive,20
636399,Inactive,0
208925,Inactive,0
4921,Inconclusive,10
66067,Inactive,0
4047,Inactive,0
20056549,Inactive,0
4257,Inactive,0
44341259,Inactive,0
11499,Inactive,0
688576,Inconclusive,10
208836,Inconclusive,10
3300,Inactive,0
32995,Inactive,0
164072,Inconclusive,10
164072,Inconclusive,20
71837,Inconclusive,10
2461,Inactive,0
198695,Inactive,0
198707,Inactive,0
229455,Inactive,0
21800,Active,41
31378,Inactive,0
59774,Inactive,0
14520,Inactive,0
6434144,Inactive,0
102428,Inconclusive,10
80311,Inconclusive,10
5284555,Inconclusive,20
168870,Inconclusive,10
2151,Inactive,0
7314,Inactive,0
6917728,Inconclusive,10
15605556,Inactive,0
10041070,Inactive,0
9570290,Inactive,0
86287518,Inactive,0
13081,Inactive,0
2723722,Inactive,0
156414,Inconclusive,10
10127622,Inconclusive,10
6918454,Active,83
9826528,Inconclusive,10
148177,Inactive,0
3038522,Active,40
176167,Inactive,0
24964624,Active,41
60196353,Inconclusive,10
68781,Inactive,0
5832,Inactive,0
60196281,Inactive,0
2724552,Inactive,0
72081,Inactive,0
444000,Inactive,0
6410758,Inactive,0
6526396,Inconclusive,10
41375,Inactive,0
16051933,Inactive,0
45356872,Inconclusive,10
60196354,Inactive,0
16052015,Inactive,0
5597,Inactive,0
5311051,Active,82
6917067,Inconclusive,20
156422,Active,41
5284517,Inactive,0
16051954,Inactive,0
16760141,Inconclusive,10
3050408,Inactive,0
92877,Inactive,0
2159,Inactive,0
25561,Inactive,0
5281915,Inactive,0
12598086,Inactive,0
9910986,Inconclusive,10
6435335,Inactive,0
62820,Inactive,0
26041,Active,84
6438394,Inactive,0
10631,Inconclusive,10
192826,Inactive,0
656804,Inactive,0
60196356,Inactive,0
643684,Inactive,0
60196357,Inactive,0
60149,Inconclusive,10
5281064,Inactive,0
443385,Inactive,0
16013,Inactive,0
23479,Inconclusive,10
5282367,Active,81
7991,Inactive,0
12922658,Inconclusive,20
9298,Active,82
439693,Inconclusive,20
119171,Active,40
657237,Inactive,0
37767,Inconclusive,20
60149,Inconclusive,10
124246,Inconclusive,10
65359,Inactive,0
10633,Inconclusive,10
9298,Active,40
14982,Inactive,0
644076,Inconclusive,20
6526396,Inactive,0
65889,Inconclusive,10
37888454,Inactive,0
392622,Inconclusive,20
55250378,Inactive,0
68781,Inactive,0
44460585,Active,82
6060,Inactive,0
311,Inactive,0
443753,Inactive,0
16211610,Inactive,0
23667631,Inactive,0
36605,Inactive,0
4539,Inconclusive,20
9832750,Active,42
20054964,Inconclusive,10
40854,Inactive,0
2879,Inactive,0
8546,Inconclusive,10
19571,Active,42
7510,Inactive,0
3840,Inactive,0
697993,Active,40
5280531,Inactive,0
338,Inactive,0
8365,Inactive,0
4101,Inactive,0
2723854,Inactive,0
7681,Inactive,0
31234,Inactive,0
8361,Inactive,0
53315431,Inactive,0
20250,Inactive,0
6880,Inactive,0
996,Inactive,0
3259,Inconclusive,10
3102,Inactive,0
86472,Inactive,0
3270262,Inconclusive,10
23673837,Inconclusive,10
2767,Inconclusive,10
441244,Inactive,0
11643980,Inactive,0
1981,Inconclusive,10
5311010,Inactive,0
657201,Inactive,0
60496,Inconclusive,10
403,Active,85
441325,Inconclusive,10
9853654,Inactive,0
5311035,Inconclusive,10
9833444,Inactive,0
5745,Inconclusive,10
11956149,Inactive,0
656833,Inactive,0
23667300,Inactive,0
2543,Active,88
23665731,Inactive,0
38103,Inactive,0
5484438,Inactive,0
6301,Active,83
24066,Inactive,0
19529,Inconclusive,20
2997,Inactive,0
62064,Inactive,0
23675786,Inactive,0
104769,Inactive,0
443953,Inactive,0
48040,Inactive,0
16158,Inconclusive,20
16850,Active,94
23694214,Inconclusive,10
169870,Active,81
3671,Inactive,0
3739,Inactive,0
441337,Inactive,0
55008,Inconclusive,10
657180,Inactive,0
5761,Active,41
11273,Inactive,0
6076,Inconclusive,10
247,Inactive,0
65709,Inactive,0
6603759,Inactive,0
74724,Inactive,0
11224,Inconclusive,10
135659063,Active,40
172306,Active,41
11957572,Inactive,0
6604122,Inactive,0
135242,Inactive,0
71157,Inactive,0
5281032,Inconclusive,10
58504,Inactive,0
5472495,Inconclusive,10
60854,Inconclusive,10
4170,Inactive,0
23680530,Inconclusive,10
441308,Inactive,0
110823,Inactive,0
14842,Active,41
4947,Active,41
31236,Inactive,0
2969,Inconclusive,10
1183,Inactive,0
8467,Inactive,0
8554,Inactive,0
31404,Inconclusive,10
120070,Inactive,0
9920342,Inactive,0
443403,Inactive,0
23665772,Inconclusive,10
60196358,Inconclusive,10
83823,Inconclusive,10
6054,Inactive,0
76654,Inactive,0
33630,Inconclusive,20
517321,Inactive,0
60196359,Inactive,0
638034,Inconclusive,10
7214,Inactive,0
60196360,Inconclusive,20
10374,Inconclusive,10
7010,Inactive,0
7697,Inactive,0
51668574,Inactive,0
101576,Active,61
439709,Inactive,0
23677960,Inactive,0
92729,Inactive,0
5443,Inactive,0
20838960,Inconclusive,10
19604,Inconclusive,20
1175,Inactive,0
4837,Inactive,0
159278,Inactive,0
151166,Inconclusive,10
5870,Active,41
63049,Active,40
3658,Inconclusive,10
60196361,Inactive,0
3042,Inconclusive,10
60196362,Inconclusive,10
517326,Inactive,0
54911,Inconclusive,10
750,Inactive,0
135408763,Inactive,0
197942,Inactive,0
135242,Inactive,0
2912,Inactive,0
6197,Inconclusive,10
93504,Inactive,0
56972160,Inactive,0
193949,Inactive,0
5152,Inconclusive,10
6917728,Inconclusive,10
6435378,Inactive,0
158793,Inactive,0
60196296,Inactive,0
9821849,Inconclusive,10
5284620,Inactive,0
65280,Inactive,0
23625795,Inactive,0
54897,Inconclusive,10
65889,Inconclusive,10
60196364,Inconclusive,10
3036780,Inactive,0
6450551,Active,86
656667,Active,82
60196285,Inactive,0
46780884,Active,90
2451,Inconclusive,10
60196365,Inconclusive,10
9048,Inactive,0
60196366,Inactive,0
57372628,Inactive,0
152943,Inactive,0
6918003,Inactive,0
38347,Inactive,0
9802545,Inactive,0
71360,Inconclusive,10
3731,Inactive,0
5284587,Inactive,0
6476,Inactive,0
4235,Inactive,0
60196367,Inactive,0
9890250,Inconclusive,10
60875,Inconclusive,21
11626384,Inconclusive,10
24978553,Inactive,0
147912,Inconclusive,10
10158453,Inactive,0
5311454,Inconclusive,10
5311,Inactive,0
60196368,Inactive,0
3082221,Inconclusive,20
3082221,Inactive,0
5486830,Inactive,0
3033151,Inactive,0
5282175,Active,40
9906942,Inactive,0
22386467,Active,40
43116,Active,41
9574101,Inactive,0
5720,Inactive,0
72158,Inconclusive,10
5352624,Inconclusive,10
54680660,Inactive,0
202195,Inactive,0
75195,Active,84
3767,Inconclusive,20
47510,Inactive,0
130313,Inactive,0
54675783,Inactive,0
1054,Inactive,0
610682,Inactive,0
4893,Inactive,0
60196370,Inactive,0
4066,Inconclusive,10
135400182,Inactive,0
7483,Inconclusive,20
8030,Inactive,0
643833,Inactive,0
76985,Inactive,0
21660,Inactive,0
6113,Inconclusive,10
62660,Inactive,0
13594,Inactive,0
13676,Inconclusive,10
1254,Inactive,0
6396,Inactive,0
31284,Inactive,0
62449,Active,42
13363,Inconclusive,23
18170,Inconclusive,20
67955,Active,84
11138,Inactive,0
7498,Inactive,0
642197,Inconclusive,10
6537505,Inactive,0
3543259,Inconclusive,20
11137,Active,41
12281,Inactive,0
6561,Inactive,0
3282,Inactive,0
154914,Active,41
6571,Inactive,0
6510,Inconclusive,10
14896,Inactive,0
18050,Inactive,0
15313,Inactive,0
5281707,Active,42
165286,Inactive,0
27655,Inconclusive,20
7521,Inactive,0
8102,Inconclusive,10
15439,Inactive,0
19920,Inconclusive,10
5943,Inactive,0
22710,Inconclusive,10
6569,Inactive,0
7216,Inconclusive,10
15965,Inactive,0
5391,Inconclusive,10
6693,Active,63
8924,Inactive,0
75103,Inactive,0
61002,Inactive,0
6861,Inconclusive,10
12694,Inactive,0
7557,Inactive,0
8143,Inactive,0
28503,Inconclusive,10
4649906,Inactive,0
6537495,Inconclusive,20
12443,Inactive,0
6584,Inconclusive,10
7248,Inconclusive,10
16212317,Active,41
6416,Inconclusive,10
6818,Inconclusive,10
9005,Inactive,0
91538,Inactive,0
22833389,Inactive,0
13836,Inconclusive,20
21694,Active,87
6557,Inconclusive,10
7595,Active,87
8247,Inconclusive,10
15752,Active,82
5281034,Inconclusive,10
11346,Inactive,0
3894848,Active,81
6591,Inconclusive,10
7260,Inconclusive,10
4890,Active,41
61017,Inactive,0
7022,Inactive,0
9635,Inactive,0
62500,Inconclusive,10
90960,Inconclusive,10
5284371,Inconclusive,10
64961,Inactive,0
16218793,Active,41
7607,Active,83
8373,Inactive,0
29872,Active,40
20750,Inconclusive,10
11505,Inactive,0
12576,Inconclusive,20
6633,Active,41
13745,Inconclusive,10
5282379,Active,42
8258,Inconclusive,10
2247,Inconclusive,20
10723,Inconclusive,10
81313,Inactive,0
78771,Active,41
72884,Inconclusive,10
16741,Active,40
2734247,Active,42
7666,Inconclusive,10
8390,Inactive,0
6537493,Active,40
21013,Active,85
6035,Inactive,0
6440556,Active,40
6654,Inactive,0
7298,Inconclusive,10
2707,Inactive,0
5284499,Inactive,0
17100,Inactive,0
222536,Inactive,0
26690,Inconclusive,10
23194,Inconclusive,10
16682740,Active,61
75146,Active,63
11499271,Inconclusive,10
7684,Inconclusive,10
8438,Inactive,0
16449,Active,42
5743,Inconclusive,10
11671,Inconclusive,10
12748,Inconclusive,10
13205,Active,61
7321,Active,40
66245,Inactive,0
5364713,Active,85
7509,Inconclusive,10
10313079,Inactive,0
31432,Inactive,0
29096,Inconclusive,10
12342,Inconclusive,10
61100,Inactive,0
2734223,Active,81
7726,Inconclusive,10
8502,Inactive,0
16659,Inconclusive,10
10453,Inconclusive,10
11746,Inactive,0
6279,Inconclusive,10
6811,Inactive,0
7369,Inactive,0
11443,Active,60
5793,Inactive,0
7734,Inactive,0
12017,Inconclusive,10
6490,Inactive,0
61020,Inactive,0
7597,Inactive,0
54676228,Active,84
7748,Inconclusive,10
31296,Inconclusive,10
16932,Active,40
5811,Inactive,0
36159,Active,84
5578,Inconclusive,10
6893,Inconclusive,10
7407,Inactive,0
115157,Inactive,0
7354,Inconclusive,10
7757,Inactive,0
10176127,Inactive,0
171144,Active,86
75471,Inactive,0
3226,Inconclusive,10
72,Inconclusive,10
5382,Active,41
25608,Active,41
32346,Inconclusive,10
40301,Inconclusive,20
4276,Inactive,0
61410,Inactive,0
13432,Inactive,0
7438,Inactive,0
99953,Inactive,0
8085,Inactive,0
7829,Inconclusive,10
12989,Inconclusive,10
36081,Inconclusive,10
24287,Inactive,0
62857,Inconclusive,10
38018,Active,41
7819,Inactive,0
25833,Inconclusive,10
7529,Inconclusive,10
10704,Inactive,0
11859,Active,86
5558,Inconclusive,10
6969,Inconclusive,20
7472,Active,82
10486,Inactive,0
23707968,Inconclusive,10
6514,Inconclusive,10
13381,Inconclusive,10
92321,Active,41
10329304,Inactive,0
12089,Inconclusive,10
627458,Active,41
7858,Inconclusive,10
16097,Inactive,0
9253,Inactive,0
10797,Inactive,0
11899,Inactive,0
6365,Inactive,0
442495,Inactive,0
7834,Inactive,0
41022,Inactive,0
8112,Inactive,0
61032,Inactive,0
2723942,Inactive,0
3035467,Inconclusive,10
1910825,Inconclusive,20
3727,Inconclusive,20
522105,Inactive,0
7912,Inactive,0
8794,Inactive,0
18177,Inconclusive,10
10866,Active,80
11954,Inactive,0
6397,Inconclusive,10
7044,Inconclusive,10
23160050,Inactive,0
5378708,Active,41
5364509,Inactive,0
8151,Inactive,0
517063,Inconclusive,10
7469,Inactive,0
62477,Inconclusive,10
15074,Inactive,0
5576,Inconclusive,10
7949,Inactive,0
15132,Inconclusive,10
18502,Inconclusive,10
24883,Inactive,0
22571,Active,80
2537,Inactive,0
7062,Inconclusive,20
24723,Inactive,0
10474,Active,41
8037,Inconclusive,10
5281116,Inactive,0
74348,Inactive,0
8452,Inactive,0
50516,Active,41
643991,Inconclusive,10
115089,Inconclusive,10
8003,Inconclusive,10
15206,Inconclusive,10
18604,Inactive,0
21622,Active,41
12124,Inactive,0
24314,Inactive,0
7101,Inconclusive,20
47491,Inactive,0
24937,Inconclusive,10
6233,Active,81
30623,Inactive,0
16990,Inactive,0
11387,Inconclusive,10
23082568,Inactive,0
